date,is_known,is_EU,country,duration_sec,analysis_period,trigger_48h,trigger_7d,trigger_1M
2025-11-06 16:12:01,True,True,DE,10,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-06 18:34:04,True,True,DE,17,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-06 21:24:26,True,True,DE,20,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-07 11:33:39,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-07 19:53:17,True,True,DE,44,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-08 13:10:57,True,True,DE,155,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-08 18:35:29,True,True,DE,56,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-08 19:16:00,True,True,DE,20,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-09 14:16:04,True,True,DE,30,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-10 08:29:40,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-12 10:52:38,False,,,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-19 09:59:19,True,True,DE,20,Phase 3: Manifestation (Performance/AGI),True,True,True
2025-11-19 10:29:45,True,True,DE,28,Phase 3: Manifestation (Performance/AGI),True,True,True
2025-11-19 10:53:59,False,,,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2025-11-20 07:42:22,True,True,DE,16,Phase 3: Manifestation (Performance/AGI),True,True,True
2025-11-23 16:32:31,False,,,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-11-24 13:55:34,False,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-11-25 11:07:04,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-11-26 11:42:23,False,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-11-28 15:46:47,False,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-11-29 13:40:58,True,True,DE,38,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-02 18:17:30,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-03 21:33:28,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-04 17:27:15,False,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-07 13:14:57,True,True,DE,36,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-07 13:22:36,True,True,DE,10,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-10 16:55:01,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-10 18:35:31,True,True,DE,84,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-11 12:57:14,False,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-11 13:39:41,True,True,DE,19,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-11 13:47:43,True,True,DE,41,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-11 16:59:36,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-11 18:52:19,True,True,DE,230,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-15 11:42:53,True,True,DE,148,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-15 14:16:32,True,True,DE,148,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-16 14:22:34,True,True,DE,597,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-17 11:32:28,False,True,DE,151,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-17 14:47:22,False,True,DE,469,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-20 12:23:44,False,True,DE,109,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-21 11:29:10,False,True,DE,68,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-21 13:36:42,True,True,DE,214,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-22 10:53:46,True,False,Non-EU,41,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-22 11:44:52,True,False,Non-EU,19,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-22 13:20:51,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-22 13:28:37,True,True,DE,11,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-22 13:42:14,True,True,DE,5,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-22 15:50:04,True,False,Non-EU,84,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-22 16:01:58,True,False,Non-EU,10,Phase 3: Manifestation (Performance/AGI),False,False,False
2025-12-24 15:22:01,True,False,Non-EU,27,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-26 18:05:55,True,False,Non-EU,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-28 20:28:26,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-29 11:42:37,False,True,DE,41,Phase 3: Manifestation (Performance/AGI),False,False,True
2025-12-29 18:20:44,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-01-05 09:16:54,False,True,DE,593,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-05 20:57:58,True,True,DE,4,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-06 12:25:01,False,,,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-06 14:45:10,False,,,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-06 14:45:52,False,,,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-10 13:00:34,True,True,DE,35,Phase 3: Manifestation (Performance/AGI),False,True,True
2026-01-14 18:25:08,True,True,DE,55,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-14 18:25:08,True,True,DE,55,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-16 09:43:47,False,True,DE,462,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-01-18 13:41:10,True,True,DE,89,Phase 3: Manifestation (Performance/AGI),False,True,True
2026-01-18 14:38:57,True,True,DE,32,Phase 3: Manifestation (Performance/AGI),False,True,True
2026-01-18 14:54:32,True,True,DE,13,Phase 3: Manifestation (Performance/AGI),False,True,True
2026-01-20 15:32:26,True,True,DE,136,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-01-31 17:49:25,True,True,DE,32,Phase 3: Manifestation (Performance/AGI),False,False,False
2026-02-01 13:29:56,True,True,DE,35,Phase 3: Manifestation (Performance/AGI),False,False,False
2026-02-01 16:21:15,True,True,DE,53,Phase 3: Manifestation (Performance/AGI),False,False,False
2026-02-02 20:25:36,True,True,DE,23,Phase 3: Manifestation (Performance/AGI),False,False,False
2026-02-09 09:30:57,False,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-09 09:32:47,False,True,DE,98,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-10 17:59:39,True,True,DE,271,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-12 12:22:33,True,True,DE,31,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-15 14:44:31,True,True,DE,77,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-17 11:02:53,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-17 17:19:46,True,False,Non-EU,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-17 19:41:13,True,True,DE,108,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-17 19:44:09,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-17 19:44:26,True,True,DE,44,Phase 3: Manifestation (Performance/AGI),False,False,True
2026-02-21 20:39:58,True,True,DE,100,Phase 3: Manifestation (Performance/AGI),False,True,True
2026-02-21 21:14:18,True,True,DE,27,Phase 3: Manifestation (Performance/AGI),False,True,True
2026-02-23 09:23:37,False,True,DE,44,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-02-27 07:58:17,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-02-27 07:59:43,True,True,DE,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-02-27 09:43:55,True,True,DE,97,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-02-27 16:25:34,False,True,AT,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-02-27 16:26:17,False,True,AT,0,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-02-27 18:28:31,True,True,DE,34,Phase 3: Manifestation (Performance/AGI),True,True,True
2026-02-28 21:34:45,True,True,DE,0,Out of range,True,True,True
2026-03-01 10:18:13,True,True,DE,202,Out of range,True,True,True
2026-03-01 10:18:13,True,True,DE,202,Out of range,True,True,True
2026-03-01 14:35:06,True,True,DE,40,Out of range,True,True,True
